employee_id,first_name,last_name,age,gender,blood_group,email,phone,city,state,region,pincode,department,position,shift,education,experience_years,salary,bonus,tax_deduction,net_salary,emp_status,join_date,last_promotion,performance_score,attendance_pct,leaves_taken,order_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,tax_amount,net_revenue,order_status,payment_mode,delivery_days,customer_rating,return_flag,customer_id,customer_segment,sales_target,sales_achieved,target_achieved,manager_id,team_size,training_hours,certifications
EMP1147,Darsh,Borra,26,Other,B-,vsura@example.com,+91 6738844279,Mumbai,Maharashtra,South,656940,Support,Senior Manager,Morning,BCA,18,51180,4521.5,5118,46062,Active,01-08-2017,26-09-2023,2.97,72.32,14,ORD01147,09-01-2023,Phone,Accessories,4,77869,0.1,280328.4,50459.11,229869.29,Cancelled,Cash,11,2,Yes,CUST7785,Premium,475066,312304,Yes,EMP0007,1,36,5
EMP1148,Wridesh,Prashad,52,Female,O+,idika91@example.com,+91 7420570139,Jaipur,Rajasthan,West,693014,IT,Director,General,BCA,1,58971,4252.68,5897.1,53073.9,On Leave,06-09-2015,20-05-2023,4.78,95.03,18,ORD01148,07-11-2024,Phone,Storage,13,24422,0.25,238114.5,42860.61,195253.89,Delivered,UPI,12,2,No,CUST8227,Premium,117835,42702,No,EMP0021,2,79,5
EMP1149,Tara,Chaudry,23,Other,A-,shivaniarora@example.org,+91 9679398597,Ahmedabad,Gujarat,East,545583,HR,Executive,General,B.Sc,19,168847,32540.07,16884.7,151962.3,Resigned,06-05-2023,28-11-2024,3.88,93.39,26,ORD01149,02-04-2024,Mouse,Peripherals,11,1964,0.28,15554.88,2799.88,12755,Shipped,Debit Card,1,3,No,CUST1909,New,94522,540522,No,EMP0089,11,53,7
EMP1150,Baljiwan,Trivedi,33,Other,B-,ssandhu@example.org,+91 6125809202,Hyderabad,Telangana,North,517480,Sales,Director,Morning,MCA,18,27521,4980.45,2752.1,24768.9,On Leave,10-04-2023,12-07-2024,3.16,81.63,15,ORD01150,20-01-2023,Phone,Storage,13,65828,0.24,650380.64,117068.52,533312.12,Delivered,UPI,13,3,No,CUST6887,New,322182,164942,Yes,EMP0007,1,5,4
EMP1151,Ladli,Dave,48,Male,O+,yugsahni@example.net,+91 9476890725,Chennai,Tamil Nadu,South,589415,Finance,Intern,Morning,MCA,9,30897,6149.38,3089.7,27807.3,Inactive,01-03-2018,23-03-2023,2.7,79.49,13,ORD01151,03-03-2023,Mouse,Electronics,9,61050,0.12,483516,87032.88,396483.12,Pending,Cash,1,4,No,CUST2296,Premium,315888,88775,Yes,EMP0086,4,49,5
EMP1152,Janani,Sundaram,25,Female,B-,schoudhary@example.com,+91 6463137675,Delhi,Delhi,North,630263,Marketing,Senior Analyst,General,MCA,11,197458,11980.45,19745.8,177712.2,Resigned,01-09-2022,17-07-2022,2.92,94.12,27,ORD01152,08-11-2024,Mouse,Networking,19,43740,0.18,681469.2,122664.46,558804.74,Pending,Credit Card,11,1,No,CUST3560,Regular,113774,336151,No,EMP0052,16,7,2
EMP1153,Yutika,Ramakrishnan,28,Other,AB+,vedantrajagopalan@example.com,+91 8492424396,Pune,Maharashtra,Central,718210,Support,Manager,Night,MCA,12,105554,6607.64,10555.4,94998.6,Inactive,28-01-2017,08-11-2023,4.58,72.02,2,ORD01153,05-09-2023,Camera,Networking,9,38841,0.08,321603.48,57888.63,263714.85,Pending,UPI,12,3,No,CUST3574,VIP,442254,405935,No,EMP0074,3,91,4
EMP1154,Omisha,Raj,41,Other,O+,ugandhi@example.com,+91 9351929390,Hyderabad,Telangana,Central,481090,Sales,Director,General,M.Com,18,164007,8650.16,16400.7,147606.3,Resigned,07-06-2023,15-05-2022,2.91,89.98,21,ORD01154,03-05-2024,Laptop,Networking,19,41071,0.12,686707.12,123607.28,563099.84,Shipped,Cash,8,2,No,CUST9702,Premium,218626,160144,No,EMP0019,12,14,9
EMP1155,Aryan,Srinivas,29,Female,AB+,siddharth53@example.net,+91 9564426160,Mumbai,Maharashtra,West,763960,Support,Intern,Morning,M.Tech,14,166038,22954.61,16603.8,149434.2,Inactive,03-02-2019,02-12-2021,2.52,77.59,10,ORD01155,13-08-2024,Tablet,Storage,18,75427,0.13,1181186.82,212613.63,968573.19,Pending,Credit Card,8,4,No,CUST1253,New,270442,424277,No,EMP0041,19,14,0
EMP1156,Raghav,Soman,35,Female,AB-,adeep@example.com,+91 9985711608,Pune,Maharashtra,North,542444,Support,Analyst,Night,B.Com,13,196075,34681.85,19607.5,176467.5,Resigned,15-08-2015,04-10-2021,4.88,99.88,23,ORD01156,19-01-2023,Printer,Electronics,2,40216,0.26,59519.68,10713.54,48806.14,Shipped,UPI,5,3,No,CUST1586,New,290276,455848,No,EMP0017,12,49,10
EMP1157,Fiyaz,Gokhale,39,Other,AB-,yadaviparmer@example.net,+91 9994905658,Bangalore,Karnataka,West,510373,Finance,Senior Manager,Night,MCA,8,153610,30066.68,15361,138249,Active,12-12-2022,15-11-2022,1.11,86.96,10,ORD01157,09-08-2023,Mouse,Electronics,11,44648,0.21,387991.12,69838.4,318152.72,Cancelled,Debit Card,8,4,No,CUST9650,Regular,298933,233986,No,EMP0087,17,71,7
EMP1158,Sarthak,Guha,39,Female,A+,boasepranit@example.org,+91 7935229539,Chennai,Tamil Nadu,West,628159,IT,Director,Night,M.Com,18,170574,12941.77,17057.4,153516.6,On Leave,16-03-2017,18-11-2024,2.44,71.7,15,ORD01158,09-09-2024,Headphones,Networking,13,3495,0.07,42254.55,7605.82,34648.73,Delivered,Net Banking,6,2,No,CUST9122,VIP,406915,305514,No,EMP0018,9,62,1
EMP1159,Arin,Manda,26,Male,AB-,gunbir03@example.org,+91 7468408667,Kolkata,West Bengal,Central,492239,Marketing,Executive,Morning,M.Tech,18,100478,10874.69,10047.8,90430.2,Active,29-11-2018,25-05-2023,3.45,85.9,15,ORD01159,01-10-2024,Headphones,Storage,7,56641,0.17,329084.21,59235.16,269849.05,Pending,Debit Card,1,4,Yes,CUST1346,Premium,153115,143119,No,EMP0095,19,2,2
EMP1160,Neel,Bassi,36,Female,O+,chandreshvarughese@example.com,+91 6692920989,Bangalore,Karnataka,North,447336,IT,Intern,Night,M.Tech,9,150914,10216.51,15091.4,135822.6,Inactive,02-06-2021,08-09-2022,2.68,77.89,7,ORD01160,11-03-2023,Headphones,Electronics,19,23514,0.23,344009.82,61921.77,282088.05,Returned,Debit Card,9,4,Yes,CUST5311,VIP,237290,339394,No,EMP0013,3,83,2
EMP1161,Anvi,Padmanabhan,25,Other,O+,dasguptadamini@example.org,+91 7332833155,Chennai,Tamil Nadu,Central,552086,Operations,Senior Manager,Evening,B.Com,7,74431,7710.09,7443.1,66987.9,On Leave,13-10-2016,22-12-2023,3,81.55,15,ORD01161,05-05-2024,Speaker,Accessories,13,57152,0.2,594380.8,106988.54,487392.26,Shipped,EMI,9,3,Yes,CUST4991,Premium,477973,544395,Yes,EMP0058,16,17,10
EMP1162,Arjun,Sangha,35,Female,O-,yadavisandhu@example.org,+91 7269587265,Mumbai,Maharashtra,West,632529,Marketing,Manager,Night,MCA,18,143999,21792.24,14399.9,129599.1,Inactive,01-10-2022,13-08-2023,1.57,98.63,22,ORD01162,17-04-2024,Headphones,Networking,6,47391,0.01,281502.54,50670.46,230832.08,Returned,Debit Card,12,5,No,CUST2298,Regular,498282,306073,No,EMP0057,6,64,7
EMP1163,Hemangini,Gola,46,Other,B+,daminibhattacharyya@example.org,+91 9766180346,Ahmedabad,Gujarat,West,564362,Marketing,Manager,Night,M.Tech,15,92400,14927.07,9240,83160,Resigned,21-06-2017,02-06-2021,3.66,71.51,0,ORD01163,20-10-2023,Laptop,Electronics,10,2860,0.13,24882,4478.76,20403.24,Shipped,Credit Card,12,1,No,CUST2675,Premium,120595,342025,No,EMP0032,8,58,0
EMP1164,Michael,Wali,50,Female,O-,arunima19@example.net,+91 6184769405,Delhi,Delhi,Central,509845,Marketing,Executive,Evening,M.Tech,11,135712,20256.14,13571.2,122140.8,Active,11-04-2016,25-10-2022,3.04,81.08,14,ORD01164,19-08-2023,Keyboard,Electronics,20,52359,0.07,973877.4,175297.93,798579.47,Pending,Net Banking,1,1,Yes,CUST8555,New,347390,129907,Yes,EMP0058,12,53,0
EMP1165,Mohini,Hans,33,Other,AB-,champakgrewal@example.org,+91 6189579457,Ahmedabad,Gujarat,North,451226,Marketing,Director,Evening,M.Sc,0,86136,6328.65,8613.6,77522.4,Inactive,14-10-2016,19-10-2024,4.59,70.47,0,ORD01165,01-03-2024,Printer,Electronics,7,59894,0.06,394102.52,70938.45,323164.07,Pending,Cash,7,3,No,CUST7985,VIP,77788,119690,No,EMP0011,9,31,5
EMP1166,Charita,Khurana,52,Male,O+,keerekaraj@example.net,+91 8156469852,Jaipur,Rajasthan,North,565586,Marketing,Senior Manager,Morning,M.Tech,8,35859,4870.59,3585.9,32273.1,On Leave,08-11-2021,08-07-2024,2.63,94.92,4,ORD01166,08-05-2024,Phone,Networking,18,4555,0.3,57393,10330.74,47062.26,Returned,Debit Card,13,3,No,CUST8941,VIP,268701,56049,No,EMP0033,17,42,6
EMP1167,Saumya,Thaker,44,Female,A+,stalwar@example.net,+91 9734219477,Delhi,Delhi,East,747563,Sales,Intern,Morning,B.Com,15,108053,10872.99,10805.3,97247.7,On Leave,09-03-2016,28-11-2023,1.64,93.32,3,ORD01167,29-04-2023,Keyboard,Peripherals,6,24022,0.09,131160.12,23608.82,107551.3,Returned,Cash,14,1,No,CUST1909,New,341681,41042,Yes,EMP0073,16,85,5
EMP1168,Nidhi,Karan,32,Female,A+,yasti38@example.com,+91 8390803372,Pune,Maharashtra,East,447924,Support,Director,Night,MBA,1,153479,22042.6,15347.9,138131.1,On Leave,03-08-2023,24-10-2021,3.99,84.81,20,ORD01168,20-01-2023,Printer,Storage,18,50493,0.26,672566.76,121062.02,551504.74,Returned,Credit Card,12,3,Yes,CUST2061,New,479464,94937,Yes,EMP0057,17,84,6
EMP1169,Siya,Bumb,38,Female,A-,ekiya97@example.com,+91 8260919121,Delhi,Delhi,North,633457,Analytics,Intern,Morning,B.Com,16,132664,19635.23,13266.4,119397.6,Active,24-10-2019,01-01-2024,1.31,77.94,13,ORD01169,04-01-2024,Laptop,Storage,10,19240,0.08,177008,31861.44,145146.56,Cancelled,Debit Card,11,2,No,CUST7413,VIP,436504,84930,Yes,EMP0041,9,15,7
EMP1170,Arjun,Shroff,23,Female,O-,bakhshi57@example.org,+91 6862741929,Mumbai,Maharashtra,Central,403128,Analytics,Analyst,General,B.Com,1,109527,14571.42,10952.7,98574.3,Inactive,07-09-2020,05-08-2022,4.9,80.88,13,ORD01170,16-04-2023,Headphones,Storage,1,11028,0.21,8712.12,1568.18,7143.94,Cancelled,Net Banking,8,1,No,CUST8010,VIP,118800,390741,Yes,EMP0078,6,22,8
EMP1171,Xalak,Sengupta,29,Male,O-,balirudra@example.net,+91 7585841409,Bangalore,Karnataka,South,790763,Finance,Executive,General,M.Com,18,103484,8620.96,10348.4,93135.6,Resigned,14-03-2020,29-07-2022,4.14,71.63,16,ORD01171,25-11-2024,Monitor,Storage,1,78077,0.24,59338.52,10680.93,48657.59,Delivered,Debit Card,11,1,No,CUST5384,New,410748,273963,No,EMP0076,18,69,0
EMP1172,Timothy,Zachariah,43,Male,A+,pillaichaitanya@example.com,+91 6259688897,Mumbai,Maharashtra,East,657367,Support,Analyst,Morning,M.Sc,5,71233,12910.92,7123.3,64109.7,Inactive,18-01-2023,07-04-2021,3.94,81.95,7,ORD01172,13-04-2024,Tablet,Electronics,2,70245,0.06,132060.6,23770.91,108289.69,Pending,UPI,15,3,No,CUST2730,New,114618,235219,No,EMP0049,3,55,6
EMP1173,Chaaya,Balakrishnan,44,Female,B-,nachiketgola@example.com,+91 9651293746,Delhi,Delhi,West,498570,Support,Manager,Morning,MBA,12,175088,13423.71,17508.8,157579.2,On Leave,12-01-2019,05-04-2021,4.22,99.83,29,ORD01173,21-01-2023,Monitor,Networking,13,7623,0.04,95135.04,17124.31,78010.73,Returned,UPI,1,5,No,CUST8587,Regular,481151,532586,No,EMP0013,18,25,10
EMP1174,Faraj,Saxena,25,Other,O+,nmander@example.com,+91 7863971204,Hyderabad,Telangana,Central,521340,Sales,Analyst,Morning,MCA,1,55739,6387.09,5573.9,50165.1,Inactive,13-11-2022,04-10-2022,4.35,91.44,0,ORD01174,26-12-2024,Headphones,Storage,13,42785,0.16,467212.2,84098.2,383114,Returned,EMI,14,4,Yes,CUST7288,New,346344,482042,Yes,EMP0061,12,79,0
EMP1175,Harinakshi,Ratti,25,Male,B+,oagrawal@example.com,+91 9803143790,Hyderabad,Telangana,Central,702487,Operations,Analyst,Evening,B.Com,14,99095,11278.79,9909.5,89185.5,On Leave,10-04-2016,21-01-2022,1.02,98.32,1,ORD01175,25-11-2023,Camera,Electronics,8,8060,0.08,59321.6,10677.89,48643.71,Delivered,Cash,9,3,No,CUST6380,New,302810,139969,Yes,EMP0070,10,23,7
EMP1176,Nathan,Muni,32,Female,O-,chakradhardixit@example.com,+91 7297336971,Hyderabad,Telangana,North,594223,IT,Manager,Night,M.Tech,12,31386,3073.96,3138.6,28247.4,On Leave,18-08-2015,28-08-2021,1.75,74.71,14,ORD01176,24-03-2023,Camera,Electronics,11,849,0.13,8124.93,1462.49,6662.44,Cancelled,Cash,9,4,No,CUST1220,New,114007,139190,Yes,EMP0068,9,11,8
EMP1177,Vansha,Verma,40,Other,A+,nidhi64@example.com,+91 8889174911,Chennai,Tamil Nadu,East,435518,Marketing,Executive,General,BCA,2,119072,9816.35,11907.2,107164.8,Inactive,20-04-2020,14-04-2023,3.8,74.36,24,ORD01177,27-01-2024,Tablet,Storage,1,924,0.15,785.4,141.37,644.03,Returned,Cash,5,4,No,CUST9371,VIP,489020,350734,Yes,EMP0006,19,19,10
EMP1178,Keya,Jayaraman,25,Male,AB-,sinhaumang@example.net,+91 6259678237,Pune,Maharashtra,East,464538,Support,Senior Manager,General,BCA,6,71705,10143.5,7170.5,64534.5,On Leave,26-11-2021,27-06-2021,1.55,79.39,26,ORD01178,13-03-2023,Laptop,Storage,12,54603,0.06,615921.84,110865.93,505055.91,Pending,Net Banking,7,5,No,CUST4107,VIP,205965,138822,No,EMP0045,7,10,10
EMP1179,Chanakya,Shenoy,39,Other,O-,saumyanaik@example.org,+91 6415192850,Hyderabad,Telangana,West,767651,Operations,Senior Manager,Morning,M.Com,19,107606,12607.33,10760.6,96845.4,Resigned,10-08-2019,13-04-2022,1.96,90.21,1,ORD01179,12-05-2023,Headphones,Accessories,18,15880,0.11,254397.6,45791.57,208606.03,Delivered,UPI,3,2,No,CUST4637,Regular,104339,376771,No,EMP0001,5,41,0
EMP1180,Orinder,Chadha,53,Male,AB+,tanveerkota@example.net,+91 9560357547,Kochi,Kerala,Central,558970,Sales,Lead,Morning,B.Com,4,197743,29235.82,19774.3,177968.7,Resigned,25-06-2015,25-11-2021,2.86,84.3,16,ORD01180,12-09-2024,Keyboard,Networking,1,3678,0.23,2832.06,509.77,2322.29,Cancelled,Debit Card,7,5,Yes,CUST6847,Regular,304558,131466,Yes,EMP0072,17,18,3
EMP1181,Nihal,Madan,51,Female,AB-,gopalbansal@example.org,+91 9154090680,Bangalore,Karnataka,West,589759,Sales,Senior Analyst,General,MBA,18,36314,2383.9,3631.4,32682.6,Resigned,09-02-2017,07-04-2023,2.84,98.04,21,ORD01181,28-06-2023,Phone,Storage,20,76625,0.16,1287300,231714,1055586,Delivered,Net Banking,9,5,No,CUST1184,Premium,248391,436341,No,EMP0065,17,8,2
EMP1182,Fitan,Hayer,41,Female,O-,fiyaz43@example.com,+91 6553430175,Ahmedabad,Gujarat,Central,439362,IT,Lead,Evening,MBA,1,179138,25920.27,17913.8,161224.2,Active,20-06-2022,05-06-2024,3.44,83.69,19,ORD01182,29-03-2024,Mouse,Electronics,6,71842,0.2,344841.6,62071.49,282770.11,Pending,Credit Card,1,5,Yes,CUST9702,Regular,188623,322953,Yes,EMP0080,18,44,4
EMP1183,Zayyan,Merchant,24,Female,AB+,rbarman@example.net,+91 9890520463,Hyderabad,Telangana,South,602841,Finance,Analyst,Evening,M.Tech,14,164121,13537.14,16412.1,147708.9,Active,26-09-2019,11-12-2024,2.69,91.81,9,ORD01183,27-02-2023,Camera,Peripherals,8,25717,0.08,189277.12,34069.88,155207.24,Returned,Cash,8,3,No,CUST1398,VIP,430003,321389,Yes,EMP0090,7,56,8
EMP1184,Lakshit,Kaur,37,Other,AB-,fpandit@example.com,+91 6408519434,Delhi,Delhi,North,574920,Analytics,Executive,General,M.Com,10,193405,37243.71,19340.5,174064.5,Active,20-08-2017,17-07-2024,3.94,76.01,2,ORD01184,18-10-2023,Phone,Accessories,5,55323,0.22,215759.7,38836.75,176922.95,Delivered,Net Banking,11,3,No,CUST3253,New,301906,341532,No,EMP0093,9,31,3
EMP1185,Libni,Dar,32,Other,AB-,haritahans@example.com,+91 9566755996,Mumbai,Maharashtra,South,416790,Analytics,Director,Morning,B.Com,17,155228,19889.06,15522.8,139705.2,Resigned,02-11-2017,28-01-2021,4.06,79.96,14,ORD01185,29-10-2023,Monitor,Networking,2,46618,0.19,75521.16,13593.81,61927.35,Cancelled,Debit Card,2,5,No,CUST9372,New,491712,254098,No,EMP0081,5,40,5
EMP1186,Tara,Bala,43,Other,A+,gunbir79@example.org,+91 9273964658,Hyderabad,Telangana,South,776762,Support,Intern,General,MCA,8,64240,3632.82,6424,57816,Active,10-02-2016,06-10-2022,4.96,77.79,7,ORD01186,13-06-2024,Headphones,Accessories,15,23375,0.18,287512.5,51752.25,235760.25,Cancelled,EMI,15,2,No,CUST9807,Regular,174044,353039,Yes,EMP0026,18,85,9
EMP1187,Jeevika,Ravel,31,Male,AB+,faqid92@example.org,+91 9193283040,Jaipur,Rajasthan,North,518832,Operations,Executive,General,B.Sc,4,127308,15860.75,12730.8,114577.2,Active,10-04-2021,02-10-2022,1.8,89.55,2,ORD01187,23-12-2024,Keyboard,Peripherals,14,66166,0.22,722532.72,130055.89,592476.83,Returned,Debit Card,7,2,No,CUST4798,New,52132,369490,No,EMP0005,2,93,1
EMP1188,Vanya,Balakrishnan,40,Other,A+,zkarnik@example.org,+91 6106823485,Delhi,Delhi,North,713152,Support,Senior Analyst,General,M.Sc,13,137186,14177.17,13718.6,123467.4,On Leave,19-06-2018,27-11-2022,4.77,98.06,7,ORD01188,09-02-2023,Laptop,Electronics,19,57377,0.02,1068359.74,192304.75,876054.99,Delivered,Net Banking,15,5,No,CUST7555,Regular,393159,415452,No,EMP0094,10,97,10
EMP1189,Chakrika,Mammen,42,Female,B-,udayal@example.org,+91 6635877573,Delhi,Delhi,South,482756,IT,Senior Analyst,General,M.Sc,20,26113,2768.69,2611.3,23501.7,Resigned,21-05-2021,06-08-2021,1.18,83.42,20,ORD01189,28-06-2024,Tablet,Networking,11,72579,0.17,662646.27,119276.33,543369.94,Delivered,Credit Card,14,4,Yes,CUST4496,New,50487,365193,Yes,EMP0046,2,2,6
EMP1190,Rushil,Prasad,51,Other,O+,isibal@example.org,+91 9463388114,Hyderabad,Telangana,South,625997,Support,Executive,Morning,B.Sc,4,71175,13948.4,7117.5,64057.5,On Leave,06-08-2020,02-10-2023,3.69,77.9,2,ORD01190,26-02-2024,Keyboard,Electronics,8,41146,0.25,246876,44437.68,202438.32,Pending,Cash,6,5,No,CUST4149,VIP,230020,218298,No,EMP0041,19,94,2
EMP1191,Vinaya,Sachdev,44,Male,A-,nmani@example.com,+91 9393968749,Chennai,Tamil Nadu,South,410732,Operations,Senior Manager,Evening,B.Com,2,93243,11067.73,9324.3,83918.7,On Leave,22-04-2018,10-08-2024,4.1,76.82,24,ORD01191,29-05-2023,Tablet,Storage,17,22086,0.23,289105.74,52039.03,237066.71,Shipped,UPI,11,4,No,CUST9173,New,420864,58202,No,EMP0061,15,16,4
EMP1192,Bina,Shroff,52,Male,AB+,hayreijaya@example.com,+91 9774115553,Kolkata,West Bengal,North,411420,IT,Analyst,General,M.Com,19,96813,9074.89,9681.3,87131.7,Inactive,18-11-2021,07-11-2023,1.66,87.1,2,ORD01192,24-01-2024,Camera,Peripherals,7,39273,0.03,266663.67,47999.46,218664.21,Pending,Credit Card,3,5,No,CUST7941,New,315248,212794,No,EMP0100,2,98,2
EMP1193,Zaitra,Banerjee,26,Other,A-,david70@example.net,+91 8923580369,Hyderabad,Telangana,Central,789744,Sales,Director,Evening,MCA,18,160192,24314.26,16019.2,144172.8,On Leave,01-04-2019,19-12-2022,4.85,89.52,24,ORD01193,17-08-2023,Mouse,Peripherals,12,62047,0.17,617988.12,111237.86,506750.26,Pending,UPI,5,1,No,CUST1439,Premium,267267,477384,Yes,EMP0010,8,75,5
EMP1194,Harish,Mangal,37,Other,A+,owen17@example.org,+91 9324703259,Kochi,Kerala,North,481813,Operations,Manager,Morning,M.Tech,9,194991,32977.31,19499.1,175491.9,Inactive,31-05-2019,24-09-2022,3.55,72.84,21,ORD01194,07-06-2024,Printer,Electronics,18,35821,0.26,477135.72,85884.43,391251.29,Shipped,UPI,5,4,No,CUST8608,VIP,77183,285639,Yes,EMP0048,1,56,0
EMP1195,Lekha,Ben,23,Female,B+,fariq79@example.com,+91 8866430949,Kochi,Kerala,South,468158,Support,Intern,Night,B.Com,20,122262,8917.59,12226.2,110035.8,Resigned,19-10-2021,12-12-2023,1.21,92.16,1,ORD01195,07-05-2024,Tablet,Storage,13,28983,0.06,354172.26,63751.01,290421.25,Returned,EMI,14,2,No,CUST9472,VIP,309329,377896,No,EMP0021,7,79,9
EMP1196,Ekbal,Chada,46,Male,B-,yamini11@example.net,+91 8585733023,Kochi,Kerala,Central,480536,Marketing,Manager,General,MBA,6,138943,22419.14,13894.3,125048.7,Active,17-02-2016,09-05-2023,4.21,80.56,10,ORD01196,09-09-2024,Camera,Storage,10,47941,0.08,441057.2,79390.3,361666.9,Shipped,Debit Card,8,3,No,CUST9902,VIP,101830,219329,No,EMP0095,8,24,3
EMP1197,Kritika,Uppal,36,Female,A-,liamarora@example.com,+91 9904705206,Mumbai,Maharashtra,North,643684,Marketing,Intern,Night,B.Tech,14,194764,13901.22,19476.4,175287.6,Active,29-12-2023,11-02-2021,4.14,75.15,16,ORD01197,10-03-2024,Monitor,Peripherals,10,65394,0.1,588546,105938.28,482607.72,Returned,Cash,6,5,No,CUST1924,Premium,234043,93242,Yes,EMP0042,8,65,10
EMP1198,Niharika,Sanghvi,34,Female,AB+,nandinikalita@example.com,+91 7283185263,Chennai,Tamil Nadu,Central,645190,Marketing,Manager,General,MCA,13,195305,29555.21,19530.5,175774.5,Resigned,09-09-2023,19-01-2022,1.72,97.32,21,ORD01198,17-09-2024,Speaker,Networking,1,43872,0.27,32026.56,5764.78,26261.78,Shipped,Debit Card,2,1,No,CUST3679,New,448276,445869,Yes,EMP0069,16,17,10
EMP1199,Viraj,Dhawan,50,Other,O+,bimala45@example.net,+91 6737496813,Chennai,Tamil Nadu,Central,596926,HR,Director,Night,M.Sc,10,141515,10807.73,14151.5,127363.5,On Leave,03-07-2022,19-02-2022,3.21,70.19,18,ORD01199,25-05-2023,Phone,Networking,10,39793,0.08,366095.6,65897.21,300198.39,Cancelled,EMI,2,3,No,CUST4744,VIP,326793,203755,Yes,EMP0083,15,7,5
EMP1200,Gaurangi,Hans,44,Other,AB+,ghosegaurang@example.org,+91 9240209359,Mumbai,Maharashtra,North,650013,Marketing,Executive,Morning,MCA,4,166986,15308.18,16698.6,150287.4,On Leave,24-08-2019,30-05-2023,4.81,72.32,13,ORD01200,17-02-2024,Phone,Networking,1,25599,0.03,24831.03,4469.59,20361.44,Cancelled,Credit Card,2,3,Yes,CUST5428,Regular,192664,30770,Yes,EMP0001,6,50,10
EMP1201,Hemal,Ratti,46,Female,O-,pushtiprabhakar@example.org,+91 9306781603,Pune,Maharashtra,South,708254,Finance,Lead,General,MCA,14,114696,7172.9,11469.6,103226.4,Active,14-10-2018,06-01-2021,2.73,79.73,0,ORD01201,05-06-2023,Printer,Accessories,12,55452,0.25,499068,89832.24,409235.76,Pending,Credit Card,10,3,No,CUST4044,Premium,212853,398560,No,EMP0082,1,53,1
EMP1202,Chaaya,Thakkar,51,Female,B+,wchawla@example.org,+91 6626929007,Kolkata,West Bengal,Central,436858,HR,Intern,Evening,BCA,7,112664,6687.91,11266.4,101397.6,Resigned,01-04-2016,22-12-2022,4.47,84.37,27,ORD01202,21-02-2023,Laptop,Networking,11,27217,0.23,230527.99,41495.04,189032.95,Cancelled,Credit Card,7,5,Yes,CUST4608,VIP,494262,486163,No,EMP0008,11,73,0
EMP1203,Lipika,Minhas,51,Male,O+,khatriyashawini@example.net,+91 9575844130,Hyderabad,Telangana,North,697645,Analytics,Intern,Morning,M.Com,3,56041,6678.85,5604.1,50436.9,Resigned,11-10-2015,01-11-2021,1.6,95.88,16,ORD01203,13-08-2023,Printer,Electronics,20,56958,0.2,911328,164039.04,747288.96,Returned,EMI,13,4,No,CUST8685,VIP,495389,325271,Yes,EMP0033,7,58,5
EMP1204,Nidra,Dugal,47,Male,B-,geetika79@example.net,+91 6936814229,Kochi,Kerala,North,698781,Support,Lead,Morning,B.Sc,16,130714,11581.46,13071.4,117642.6,On Leave,15-08-2021,28-12-2022,1.06,94.37,6,ORD01204,10-08-2023,Tablet,Networking,15,33744,0.28,364435.2,65598.34,298836.86,Cancelled,Debit Card,12,1,Yes,CUST6366,VIP,283873,430932,Yes,EMP0036,1,68,2
EMP1205,Jagat,Mander,47,Female,O-,jai99@example.com,+91 6709776674,Jaipur,Rajasthan,East,751329,Finance,Manager,Evening,M.Tech,9,72844,7725.47,7284.4,65559.6,Resigned,01-03-2022,28-04-2022,2.88,86.16,25,ORD01205,17-08-2023,Speaker,Electronics,4,31954,0.13,111199.92,20015.99,91183.93,Returned,Credit Card,6,1,Yes,CUST4953,VIP,473178,334199,Yes,EMP0004,9,56,9
EMP1206,Thomas,Narasimhan,41,Other,A-,amairachauhan@example.net,+91 8205485639,Chennai,Tamil Nadu,Central,798765,Finance,Senior Manager,Night,MBA,13,104656,12995.88,10465.6,94190.4,Active,20-11-2022,05-07-2024,4.91,88.67,21,ORD01206,14-06-2023,Speaker,Networking,9,8362,0.23,57948.66,10430.76,47517.9,Returned,Cash,1,1,No,CUST1818,VIP,483515,513484,Yes,EMP0038,10,10,6
EMP1207,Yahvi,Sha,28,Male,AB+,rohanyadav@example.org,+91 9153851349,Kolkata,West Bengal,Central,415623,Analytics,Executive,Night,M.Com,3,126905,9268.7,12690.5,114214.5,Active,10-11-2017,30-06-2024,3.59,84.54,21,ORD01207,26-08-2024,Printer,Peripherals,5,36978,0.05,175645.5,31616.19,144029.31,Cancelled,Debit Card,5,1,Yes,CUST4776,Premium,153439,73784,No,EMP0009,17,52,1
EMP1208,Vansha,Dutta,49,Female,AB+,ijoshi@example.net,+91 8792851202,Ahmedabad,Gujarat,North,719826,IT,Director,Night,M.Com,18,116107,22040.66,11610.7,104496.3,Inactive,26-01-2019,04-06-2021,3.4,71.14,0,ORD01208,20-05-2023,Tablet,Networking,10,40313,0.19,326535.3,58776.35,267758.95,Pending,Debit Card,5,5,No,CUST3374,VIP,444219,284975,No,EMP0008,18,41,9
